timestamp,temperature_C,humidity_pct,soil_moisture_pct,light_lux,condition,cycle_id
2026-07-08 15:00:00,27.49,50.41,68.95,167.8,indoor,indoor_cycle03
2026-07-08 16:00:00,26.02,55.53,68.14,165.2,indoor,indoor_cycle03
2026-07-08 17:00:00,26.81,55.46,66.91,153.1,indoor,indoor_cycle03
2026-07-08 18:00:00,25.35,56.54,66.16,161.9,indoor,indoor_cycle03
2026-07-08 19:00:00,26.2,51.87,65.36,168.5,indoor,indoor_cycle03
2026-07-08 20:00:00,25.69,57.62,64.93,135.9,indoor,indoor_cycle03
2026-07-08 21:00:00,25.07,56.52,63.56,124.4,indoor,indoor_cycle03
2026-07-08 22:00:00,24.75,59.24,62.74,154.2,indoor,indoor_cycle03
2026-07-08 23:00:00,25.67,56.0,61.56,149.2,indoor,indoor_cycle03
2026-07-09 00:00:00,26.07,55.38,60.72,142.7,indoor,indoor_cycle03
2026-07-09 01:00:00,26.18,50.72,59.65,123.0,indoor,indoor_cycle03
2026-07-09 02:00:00,26.1,54.54,58.7,150.4,indoor,indoor_cycle03
2026-07-09 03:00:00,25.68,53.05,58.14,153.9,indoor,indoor_cycle03
2026-07-09 04:00:00,26.24,50.74,57.15,170.6,indoor,indoor_cycle03
2026-07-09 05:00:00,26.15,57.46,55.99,183.3,indoor,indoor_cycle03
2026-07-09 06:00:00,24.9,51.8,55.14,137.5,indoor,indoor_cycle03
2026-07-09 07:00:00,26.7,52.54,54.48,164.1,indoor,indoor_cycle03
2026-07-09 08:00:00,26.38,50.23,53.97,151.5,indoor,indoor_cycle03
2026-07-09 09:00:00,26.48,55.87,52.24,159.3,indoor,indoor_cycle03
2026-07-09 10:00:00,27.6,53.3,51.07,167.5,indoor,indoor_cycle03
2026-07-09 11:00:00,27.1,52.89,50.13,239.8,indoor,indoor_cycle03
2026-07-09 12:00:00,28.19,50.74,48.62,189.3,indoor,indoor_cycle03
2026-07-09 13:00:00,27.07,57.12,47.81,202.8,indoor,indoor_cycle03
2026-07-09 14:00:00,27.68,55.27,47.32,197.1,indoor,indoor_cycle03
2026-07-09 15:00:00,26.62,52.61,46.2,176.8,indoor,indoor_cycle03
2026-07-09 16:00:00,26.86,50.41,45.1,177.6,indoor,indoor_cycle03
2026-07-09 17:00:00,26.72,57.05,44.08,177.0,indoor,indoor_cycle03
2026-07-09 18:00:00,25.96,50.85,43.17,158.6,indoor,indoor_cycle03
2026-07-09 19:00:00,26.16,51.81,42.0,128.4,indoor,indoor_cycle03
2026-07-09 20:00:00,25.98,56.7,41.14,150.6,indoor,indoor_cycle03
2026-07-09 21:00:00,26.56,53.71,40.43,151.9,indoor,indoor_cycle03
2026-07-09 22:00:00,25.74,54.23,39.73,154.4,indoor,indoor_cycle03
2026-07-09 23:00:00,26.75,52.76,39.01,146.3,indoor,indoor_cycle03
2026-07-10 00:00:00,26.87,55.49,38.6,170.6,indoor,indoor_cycle03
2026-07-10 01:00:00,26.16,57.22,37.43,151.6,indoor,indoor_cycle03
2026-07-10 02:00:00,25.69,58.52,36.69,196.0,indoor,indoor_cycle03
2026-07-10 03:00:00,25.73,58.63,36.0,181.6,indoor,indoor_cycle03
2026-07-10 04:00:00,25.75,54.3,35.42,123.1,indoor,indoor_cycle03
2026-07-10 05:00:00,25.4,53.08,34.5,149.3,indoor,indoor_cycle03
2026-07-10 06:00:00,26.93,52.5,33.72,169.7,indoor,indoor_cycle03
2026-07-10 07:00:00,26.36,56.04,32.72,137.9,indoor,indoor_cycle03
2026-07-10 08:00:00,26.85,54.98,31.07,175.8,indoor,indoor_cycle03
2026-07-10 09:00:00,26.68,51.9,30.3,165.8,indoor,indoor_cycle03
2026-07-10 10:00:00,26.92,55.81,29.51,213.1,indoor,indoor_cycle03
2026-07-10 11:00:00,26.95,53.76,28.34,177.6,indoor,indoor_cycle03
2026-07-10 12:00:00,27.62,48.71,26.83,221.0,indoor,indoor_cycle03
2026-07-10 13:00:00,27.08,51.62,25.75,194.4,indoor,indoor_cycle03
2026-07-10 14:00:00,27.69,57.86,25.03,181.1,indoor,indoor_cycle03
2026-07-10 15:00:00,26.23,51.4,23.56,177.6,indoor,indoor_cycle03
