timestamp,temperature_C,humidity_pct,soil_moisture_pct,light_lux,condition,cycle_id
2026-07-27 00:00:00,28.45,62.49,50.04,8062.2,outdoor,outdoor_cycle04
2026-07-27 01:00:00,28.57,65.44,49.17,7836.0,outdoor,outdoor_cycle04
2026-07-27 02:00:00,30.0,68.35,47.98,7610.1,outdoor,outdoor_cycle04
2026-07-27 03:00:00,29.49,62.13,46.56,8245.6,outdoor,outdoor_cycle04
2026-07-27 04:00:00,28.33,62.71,45.53,8305.3,outdoor,outdoor_cycle04
2026-07-27 05:00:00,29.33,65.85,44.98,8117.2,outdoor,outdoor_cycle04
2026-07-27 06:00:00,29.63,67.92,44.04,7931.2,outdoor,outdoor_cycle04
2026-07-27 07:00:00,29.38,64.34,43.08,9983.4,outdoor,outdoor_cycle04
2026-07-27 08:00:00,32.17,60.41,42.36,11669.4,outdoor,outdoor_cycle04
2026-07-27 09:00:00,32.52,59.26,41.42,13017.3,outdoor,outdoor_cycle04
2026-07-27 10:00:00,33.25,60.57,40.83,13931.1,outdoor,outdoor_cycle04
2026-07-27 11:00:00,34.88,61.21,39.53,14373.8,outdoor,outdoor_cycle04
2026-07-27 12:00:00,33.7,58.16,38.51,15088.3,outdoor,outdoor_cycle04
2026-07-27 13:00:00,33.36,56.03,37.67,14486.6,outdoor,outdoor_cycle04
2026-07-27 14:00:00,33.29,56.72,36.15,14266.8,outdoor,outdoor_cycle04
2026-07-27 15:00:00,32.19,60.3,34.96,13099.7,outdoor,outdoor_cycle04
2026-07-27 16:00:00,31.55,63.11,34.31,11644.7,outdoor,outdoor_cycle04
2026-07-27 17:00:00,30.82,65.28,33.31,9582.7,outdoor,outdoor_cycle04
2026-07-27 18:00:00,29.41,64.48,31.65,8321.9,outdoor,outdoor_cycle04
2026-07-27 19:00:00,28.53,61.55,30.49,8091.1,outdoor,outdoor_cycle04
2026-07-27 20:00:00,28.86,68.63,29.33,7598.4,outdoor,outdoor_cycle04
2026-07-27 21:00:00,28.64,69.3,28.61,8597.8,outdoor,outdoor_cycle04
2026-07-27 22:00:00,28.67,67.15,27.67,7883.9,outdoor,outdoor_cycle04
2026-07-27 23:00:00,29.02,60.2,26.93,7995.8,outdoor,outdoor_cycle04
2026-07-28 00:00:00,28.7,68.61,25.74,7623.0,outdoor,outdoor_cycle04
2026-07-28 01:00:00,28.83,64.3,24.68,8237.1,outdoor,outdoor_cycle04
