timestamp,temperature_C,humidity_pct,soil_moisture_pct,light_lux,condition,cycle_id
2026-07-02 23:00:00,25.59,55.58,55.46,155.9,indoor,indoor_cycle01
2026-07-03 00:00:00,27.12,56.18,54.42,126.2,indoor,indoor_cycle01
2026-07-03 01:00:00,25.42,56.97,53.81,173.2,indoor,indoor_cycle01
2026-07-03 02:00:00,26.58,56.03,52.4,166.4,indoor,indoor_cycle01
2026-07-03 03:00:00,25.85,53.12,51.79,132.2,indoor,indoor_cycle01
2026-07-03 04:00:00,25.95,55.85,50.69,155.5,indoor,indoor_cycle01
2026-07-03 05:00:00,26.01,58.63,49.03,144.7,indoor,indoor_cycle01
2026-07-03 06:00:00,26.38,52.86,48.03,128.6,indoor,indoor_cycle01
2026-07-03 07:00:00,26.25,56.14,47.17,169.8,indoor,indoor_cycle01
2026-07-03 08:00:00,26.24,49.96,46.0,161.1,indoor,indoor_cycle01
2026-07-03 09:00:00,27.19,50.12,44.94,181.7,indoor,indoor_cycle01
2026-07-03 10:00:00,26.77,53.22,44.33,185.8,indoor,indoor_cycle01
2026-07-03 11:00:00,27.66,53.99,43.04,210.3,indoor,indoor_cycle01
2026-07-03 12:00:00,26.67,50.16,41.9,200.3,indoor,indoor_cycle01
2026-07-03 13:00:00,27.76,62.22,40.59,200.1,indoor,indoor_cycle01
2026-07-03 14:00:00,27.87,54.46,39.4,178.3,indoor,indoor_cycle01
2026-07-03 15:00:00,26.6,52.64,38.44,168.6,indoor,indoor_cycle01
2026-07-03 16:00:00,28.14,49.08,38.01,183.7,indoor,indoor_cycle01
2026-07-03 17:00:00,26.11,57.08,37.45,161.6,indoor,indoor_cycle01
2026-07-03 18:00:00,25.57,56.7,36.53,135.4,indoor,indoor_cycle01
2026-07-03 19:00:00,26.03,53.37,35.49,192.9,indoor,indoor_cycle01
2026-07-03 20:00:00,24.78,55.47,34.39,136.8,indoor,indoor_cycle01
2026-07-03 21:00:00,25.52,54.71,33.28,160.1,indoor,indoor_cycle01
2026-07-03 22:00:00,25.28,54.16,32.62,140.5,indoor,indoor_cycle01
2026-07-03 23:00:00,27.06,56.01,31.5,124.8,indoor,indoor_cycle01
2026-07-04 00:00:00,27.27,57.58,30.79,119.6,indoor,indoor_cycle01
2026-07-04 01:00:00,26.76,53.23,29.71,158.9,indoor,indoor_cycle01
2026-07-04 02:00:00,25.44,54.85,29.17,85.2,indoor,indoor_cycle01
2026-07-04 03:00:00,25.85,51.88,28.75,182.6,indoor,indoor_cycle01
2026-07-04 04:00:00,25.74,55.33,28.33,178.8,indoor,indoor_cycle01
2026-07-04 05:00:00,26.7,55.03,27.34,130.4,indoor,indoor_cycle01
2026-07-04 06:00:00,26.12,53.5,26.61,151.4,indoor,indoor_cycle01
2026-07-04 07:00:00,26.46,56.01,26.09,192.1,indoor,indoor_cycle01
2026-07-04 08:00:00,28.03,48.87,25.0,167.0,indoor,indoor_cycle01
2026-07-04 09:00:00,27.23,51.68,24.21,174.1,indoor,indoor_cycle01
