timestamp,temperature_C,humidity_pct,soil_moisture_pct,light_lux,condition,cycle_id
2026-07-23 14:00:00,33.7,61.51,63.26,14020.3,outdoor,outdoor_cycle03
2026-07-23 15:00:00,32.54,61.2,62.9,12516.6,outdoor,outdoor_cycle03
2026-07-23 16:00:00,31.17,58.2,61.92,11347.6,outdoor,outdoor_cycle03
2026-07-23 17:00:00,30.02,66.69,60.85,9909.8,outdoor,outdoor_cycle03
2026-07-23 18:00:00,29.37,62.15,59.92,8311.7,outdoor,outdoor_cycle03
2026-07-23 19:00:00,29.4,62.32,58.72,7533.9,outdoor,outdoor_cycle03
2026-07-23 20:00:00,29.23,62.74,57.44,7739.1,outdoor,outdoor_cycle03
2026-07-23 21:00:00,28.29,69.11,56.3,7729.8,outdoor,outdoor_cycle03
2026-07-23 22:00:00,28.8,66.51,55.39,7836.8,outdoor,outdoor_cycle03
2026-07-23 23:00:00,29.02,62.49,54.6,8222.2,outdoor,outdoor_cycle03
2026-07-24 00:00:00,28.86,62.51,53.71,7231.3,outdoor,outdoor_cycle03
2026-07-24 01:00:00,30.45,66.96,52.83,7994.2,outdoor,outdoor_cycle03
2026-07-24 02:00:00,29.01,66.37,51.55,7645.8,outdoor,outdoor_cycle03
2026-07-24 03:00:00,29.43,66.8,50.59,8131.5,outdoor,outdoor_cycle03
2026-07-24 04:00:00,29.4,66.48,49.82,7893.8,outdoor,outdoor_cycle03
2026-07-24 05:00:00,29.06,68.87,49.31,7628.3,outdoor,outdoor_cycle03
2026-07-24 06:00:00,29.1,65.13,48.28,8052.0,outdoor,outdoor_cycle03
2026-07-24 07:00:00,30.16,66.78,47.54,9331.5,outdoor,outdoor_cycle03
2026-07-24 08:00:00,31.44,57.14,46.03,11447.2,outdoor,outdoor_cycle03
2026-07-24 09:00:00,32.55,60.27,45.16,12571.7,outdoor,outdoor_cycle03
2026-07-24 10:00:00,33.11,57.71,43.92,14446.7,outdoor,outdoor_cycle03
2026-07-24 11:00:00,33.16,58.37,42.49,14910.9,outdoor,outdoor_cycle03
2026-07-24 12:00:00,34.95,54.96,41.77,14756.7,outdoor,outdoor_cycle03
2026-07-24 13:00:00,33.69,58.92,40.71,15057.7,outdoor,outdoor_cycle03
2026-07-24 14:00:00,33.14,58.88,39.01,13811.6,outdoor,outdoor_cycle03
2026-07-24 15:00:00,31.57,60.16,37.96,13556.8,outdoor,outdoor_cycle03
2026-07-24 16:00:00,31.39,60.36,36.52,11445.9,outdoor,outdoor_cycle03
2026-07-24 17:00:00,28.97,66.89,35.62,9384.5,outdoor,outdoor_cycle03
2026-07-24 18:00:00,28.74,66.47,34.53,7520.6,outdoor,outdoor_cycle03
2026-07-24 19:00:00,30.21,61.59,33.78,8056.9,outdoor,outdoor_cycle03
2026-07-24 20:00:00,29.26,65.05,32.68,7807.6,outdoor,outdoor_cycle03
2026-07-24 21:00:00,30.08,64.52,32.12,8215.9,outdoor,outdoor_cycle03
2026-07-24 22:00:00,28.43,66.18,31.06,8445.2,outdoor,outdoor_cycle03
2026-07-24 23:00:00,28.81,65.0,29.93,7624.9,outdoor,outdoor_cycle03
2026-07-25 00:00:00,29.53,63.87,28.9,7859.0,outdoor,outdoor_cycle03
2026-07-25 01:00:00,28.74,64.83,28.02,8629.9,outdoor,outdoor_cycle03
2026-07-25 02:00:00,28.78,63.38,27.13,8223.3,outdoor,outdoor_cycle03
2026-07-25 03:00:00,28.61,68.3,26.36,8425.9,outdoor,outdoor_cycle03
2026-07-25 04:00:00,27.88,67.52,25.17,7794.6,outdoor,outdoor_cycle03
2026-07-25 05:00:00,27.82,67.23,24.0,7636.6,outdoor,outdoor_cycle03
