timestamp,temperature_C,humidity_pct,soil_moisture_pct,light_lux,condition,cycle_id
2026-07-19 04:00:00,29.5,66.37,34.33,7928.3,outdoor,outdoor_cycle01
2026-07-19 05:00:00,28.76,62.69,33.48,8484.6,outdoor,outdoor_cycle01
2026-07-19 06:00:00,29.73,68.8,32.66,8299.5,outdoor,outdoor_cycle01
2026-07-19 07:00:00,30.54,63.0,31.58,9540.6,outdoor,outdoor_cycle01
2026-07-19 08:00:00,30.79,64.22,30.49,11360.6,outdoor,outdoor_cycle01
2026-07-19 09:00:00,32.71,59.05,29.59,13125.8,outdoor,outdoor_cycle01
2026-07-19 10:00:00,33.85,55.14,27.93,14100.1,outdoor,outdoor_cycle01
2026-07-19 11:00:00,33.23,56.06,26.79,14915.7,outdoor,outdoor_cycle01
2026-07-19 12:00:00,34.21,58.72,25.36,15190.4,outdoor,outdoor_cycle01
2026-07-19 13:00:00,34.08,57.15,23.71,14963.3,outdoor,outdoor_cycle01
