timestamp,temperature_C,humidity_pct,soil_moisture_pct,light_lux,condition,cycle_id
2026-07-15 04:00:00,26.0,57.1,58.93,151.6,indoor,indoor_cycle05
2026-07-15 05:00:00,26.55,54.27,57.98,155.3,indoor,indoor_cycle05
2026-07-15 06:00:00,25.6,57.48,57.36,146.5,indoor,indoor_cycle05
2026-07-15 07:00:00,26.71,52.11,56.48,160.9,indoor,indoor_cycle05
2026-07-15 08:00:00,27.4,54.94,55.32,169.5,indoor,indoor_cycle05
2026-07-15 09:00:00,27.89,54.63,54.77,178.5,indoor,indoor_cycle05
2026-07-15 10:00:00,26.66,52.07,53.87,172.5,indoor,indoor_cycle05
2026-07-15 11:00:00,27.48,53.91,52.75,187.2,indoor,indoor_cycle05
2026-07-15 12:00:00,27.54,47.56,51.82,171.2,indoor,indoor_cycle05
2026-07-15 13:00:00,26.72,54.09,50.48,219.3,indoor,indoor_cycle05
2026-07-15 14:00:00,27.17,56.56,49.62,187.6,indoor,indoor_cycle05
2026-07-15 15:00:00,26.69,52.48,48.63,170.5,indoor,indoor_cycle05
2026-07-15 16:00:00,26.85,53.76,47.36,178.7,indoor,indoor_cycle05
2026-07-15 17:00:00,26.96,50.64,46.19,109.3,indoor,indoor_cycle05
2026-07-15 18:00:00,25.18,54.44,45.88,126.6,indoor,indoor_cycle05
2026-07-15 19:00:00,26.32,56.9,45.68,138.5,indoor,indoor_cycle05
2026-07-15 20:00:00,25.67,55.98,44.78,120.4,indoor,indoor_cycle05
2026-07-15 21:00:00,25.99,56.45,44.22,152.4,indoor,indoor_cycle05
2026-07-15 22:00:00,26.72,54.6,43.65,149.5,indoor,indoor_cycle05
2026-07-15 23:00:00,25.73,52.79,42.29,146.5,indoor,indoor_cycle05
2026-07-16 00:00:00,25.18,50.97,41.5,179.4,indoor,indoor_cycle05
2026-07-16 01:00:00,25.6,57.6,40.1,137.9,indoor,indoor_cycle05
2026-07-16 02:00:00,26.41,53.78,39.43,193.1,indoor,indoor_cycle05
2026-07-16 03:00:00,26.45,55.75,38.12,176.0,indoor,indoor_cycle05
2026-07-16 04:00:00,26.02,53.12,37.47,159.2,indoor,indoor_cycle05
2026-07-16 05:00:00,27.21,55.34,36.56,142.7,indoor,indoor_cycle05
2026-07-16 06:00:00,25.19,52.57,35.91,174.0,indoor,indoor_cycle05
2026-07-16 07:00:00,25.76,55.69,34.81,184.1,indoor,indoor_cycle05
2026-07-16 08:00:00,27.35,51.86,33.45,141.6,indoor,indoor_cycle05
2026-07-16 09:00:00,26.87,52.61,32.34,204.8,indoor,indoor_cycle05
2026-07-16 10:00:00,27.57,58.25,31.1,171.8,indoor,indoor_cycle05
2026-07-16 11:00:00,27.48,53.26,29.98,219.2,indoor,indoor_cycle05
2026-07-16 12:00:00,27.82,55.18,29.25,182.7,indoor,indoor_cycle05
2026-07-16 13:00:00,26.82,47.67,28.61,229.8,indoor,indoor_cycle05
2026-07-16 14:00:00,27.17,52.14,27.4,190.8,indoor,indoor_cycle05
2026-07-16 15:00:00,27.58,51.77,26.38,174.9,indoor,indoor_cycle05
2026-07-16 16:00:00,26.6,57.77,25.24,179.8,indoor,indoor_cycle05
2026-07-16 17:00:00,26.79,57.29,24.75,164.0,indoor,indoor_cycle05
